burst,Ind_ID,new_burst,attribution_merged
burst_3,Nakhu,978151,Resting
burst_3,Nakhu,978152,Self-scratching
burst_3,Nakhu,978153,Resting
burst_3,Nakhu,978154,Resting
burst_3,Nakhu,978155,Resting
burst_3,Nakhu,978156,Self-scratching
burst_3,Nakhu,978157,Resting
burst_3,Nakhu,978158,Resting
burst_3,Nakhu,978159,Resting
burst_3,Nakhu,978160,Walking
burst_3,Nakhu,978161,Walking
burst_3,Nakhu,978162,Remove
burst_3,Nakhu,978163,Resting
burst_3,Nakhu,978164,Walking
burst_3,Nakhu,978165,Resting
burst_3,Nakhu,978166,Self-scratching
burst_3,Nakhu,978167,Self-scratching
burst_3,Nakhu,978168,Walking
burst_3,Nakhu,978169,Resting
burst_3,Nakhu,978170,Walking
burst_3,Nakhu,978171,Remove
burst_3,Nakhu,978172,Eating
burst_3,Nakhu,978173,Eating
burst_3,Nakhu,978174,Resting
burst_3,Nakhu,978175,Resting
burst_3,Nakhu,978176,Resting
burst_3,Nakhu,978177,Resting
burst_3,Nakhu,978178,Walking
burst_3,Nakhu,978179,Resting
burst_3,Nakhu,978180,Walking
burst_3,Nakhu,978181,Eating
burst_3,Nakhu,978182,Eating
burst_3,Nakhu,978183,Remove
burst_3,Nakhu,978184,Resting
burst_3,Nakhu,978185,Resting
burst_3,Nakhu,978186,Walking
burst_3,Ndawanya,941062,Eating
burst_3,Ndawanya,941063,Eating
burst_3,Ndawanya,941064,Eating
burst_3,Ndawanya,941065,Eating
burst_3,Ndawanya,941066,Eating
burst_3,Ndawanya,941067,Eating
burst_3,Ndawanya,941068,Resting
burst_3,Ndawanya,941069,Self-scratching
burst_3,Ndawanya,941070,Self-scratching
burst_3,Ndawanya,941071,Eating
burst_3,Ndawanya,941072,Eating
burst_3,Ndawanya,941073,Eating
burst_3,Ndawanya,941074,Eating
burst_3,Ndawanya,941075,Eating
burst_3,Ndawanya,941076,Eating
burst_3,Ndawanya,941077,Remove
burst_3,Ndawanya,941078,Remove
burst_3,Ndawanya,941079,Remove
burst_3,Ndawanya,941080,Remove
burst_3,Ndawanya,941081,Remove
burst_3,Ndawanya,941082,Remove
burst_3,Ndawanya,941083,Remove
burst_3,Ndawanya,941084,Remove
burst_3,Ndawanya,941085,Remove
burst_3,Ndawanya,941086,Remove
burst_3,Ndawanya,941087,Remove
burst_3,Ndawanya,941088,Remove
burst_3,Ndawanya,941089,Resting
burst_3,Ndawanya,941090,Resting
burst_3,Ndawanya,941091,Resting
burst_3,Ndawanya,941092,Remove
burst_3,Ndawanya,941093,Walking
burst_3,Ndawanya,941094,Walking
burst_3,Ndawanya,941095,Eating
burst_3,Ndawanya,941096,Eating
burst_3,Ndawanya,941097,Eating
burst_3,Ndawanya,941098,Remove
burst_3,Ndawanya,941099,Resting
burst_3,Ndawanya,941100,Resting
burst_3,Ndawanya,941101,Eating
burst_3,Ndawanya,941102,Eating
burst_3,Ndawanya,941103,Eating
burst_3,Ndawanya,941104,Resting
burst_3,Ndawanya,941105,Resting
burst_3,Ndawanya,941106,Remove
burst_3,Ndawanya,941107,Eating
burst_3,Ndawanya,941108,Eating
burst_3,Ndawanya,941109,Eating
burst_3,Ndawanya,941110,Eating
burst_3,Ndawanya,941111,Eating
burst_3,Ndawanya,941112,Eating
burst_3,Ndawanya,941113,Running
burst_3,Ndawanya,941114,Walking
burst_3,Ndawanya,941115,Walking
burst_3,Ndawanya,941116,Remove
burst_3,Ndawanya,941117,Remove
burst_3,Ndawanya,941118,Remove
burst_3,Ndawanya,941119,Eating
burst_3,Ndawanya,941120,Eating
burst_3,Ndawanya,941121,Eating
burst_3,Ndawanya,1027414,Walking
burst_3,Ndawanya,1027415,Eating
burst_3,Ndawanya,1027416,Eating
burst_3,Ndawanya,1027417,Eating
burst_3,Ndawanya,1027418,Eating
burst_3,Ndawanya,1027419,Eating
burst_3,Ndawanya,1027420,Remove
burst_3,Ndawanya,1027421,Remove
burst_3,Ndawanya,1027422,Remove
burst_3,Ndawanya,1027423,Eating
burst_3,Ndawanya,1027424,Eating
burst_3,Ndawanya,1027425,Eating
burst_3,Ndawanya,1027426,Resting
burst_3,Ndawanya,1027427,Remove
burst_3,Ndawanya,1027428,Remove
burst_3,Ndawanya,1027429,Walking
burst_3,Ndawanya,1027430,Eating
burst_3,Ndawanya,1027431,Eating
burst_3,Ndawanya,1027432,Eating
burst_3,Ndawanya,1027433,Eating
burst_3,Ndawanya,1027434,Eating
burst_3,Ndawanya,1027435,Resting
burst_3,Ndawanya,1027436,Resting
burst_3,Ndawanya,1027437,Resting
burst_3,Ndawanya,1027438,Resting
burst_3,Ndawanya,1027439,Resting
burst_3,Ndawanya,1027440,Resting
burst_3,Ndawanya,1027441,Remove
burst_3,Ndawanya,1027442,Remove
burst_3,Ndawanya,1027443,Walking
burst_3,Ndawanya,1027444,Remove
burst_3,Ndawanya,1027445,Remove
burst_3,Ndawanya,1027446,Resting
burst_3,Ndawanya,1027447,Eating
burst_3,Ndawanya,1027448,Eating
burst_3,Ndawanya,1027449,Eating
burst_3,Ndawanya,1027450,Eating
burst_3,Ndawanya,1027451,Eating
burst_3,Ndawanya,1027452,Eating
burst_3,Ndawanya,1027453,Eating
burst_3,Ndawanya,1027454,Eating
burst_3,Ndawanya,1027455,Eating
burst_3,Ndawanya,1027456,Walking
burst_3,Ndawanya,1027457,Walking
burst_3,Ndawanya,1027458,Eating
burst_3,Ndawanya,1027459,Eating
burst_3,Ndawanya,1027460,Eating
burst_3,Ndawanya,1027461,Eating
burst_3,Ndawanya,1027462,Eating
burst_3,Ndawanya,1027463,Eating
burst_3,Ndawanya,1027464,Eating
burst_3,Ndawanya,1027465,Remove
burst_3,Ndawanya,1027466,Remove
burst_3,Ndawanya,1027467,Remove
burst_3,Ndawanya,1027468,Remove
burst_3,Ndawanya,1027469,Eating
burst_3,Ndawanya,1027470,Eating
burst_3,Ndawanya,1027471,Eating
burst_3,Ndawanya,1027472,Eating
burst_3,Ndawanya,1027473,Self-scratching
burst_3,Okefenokee,212539,Remove
burst_3,Okefenokee,212540,Running
burst_3,Okefenokee,212541,Remove
burst_3,Okefenokee,232378,Resting
burst_3,Okefenokee,232379,Resting
burst_3,Okefenokee,232380,Resting
burst_3,Okefenokee,232381,Resting
burst_3,Okefenokee,232382,Resting
burst_3,Okefenokee,232383,Resting
burst_3,Okefenokee,232384,Resting
burst_3,Okefenokee,232385,Resting
burst_3,Okefenokee,232386,Resting
burst_3,Okefenokee,232387,Resting
burst_3,Okefenokee,232388,Resting
burst_3,Okefenokee,232389,Resting
burst_3,Okefenokee,232693,Remove
burst_3,Okefenokee,232694,Remove
burst_3,Okefenokee,232695,Remove
burst_3,Okefenokee,238366,Eating
burst_3,Okefenokee,238367,Eating
burst_3,Okefenokee,238368,Eating
burst_3,Okefenokee,238369,Resting
burst_3,Okefenokee,238370,Resting
burst_3,Okefenokee,238371,Resting
burst_3,Okefenokee,238372,Resting
burst_3,Okefenokee,238373,Resting
burst_3,Okefenokee,238374,Resting
burst_3,Okefenokee,238375,Resting
burst_3,Okefenokee,238376,Resting
burst_3,Okefenokee,238377,Resting
burst_3,Okefenokee,238378,Remove
burst_3,Okefenokee,238379,Remove
burst_3,Okefenokee,238380,Remove
burst_3,Okefenokee,238381,Resting
burst_3,Okefenokee,238382,Resting
burst_3,Okefenokee,238383,Resting
burst_3,Okefenokee,238582,Resting
burst_3,Okefenokee,238583,Resting
burst_3,Okefenokee,238584,Resting
burst_3,Okefenokee,241434,Grooming actor
burst_3,Okefenokee,241435,Grooming actor
burst_3,Okefenokee,241436,Grooming actor
burst_3,Okefenokee,241437,Grooming actor
burst_3,Okefenokee,241438,Grooming receiver
burst_3,Okefenokee,241439,Grooming receiver
burst_3,Okefenokee,241440,Grooming receiver
burst_3,Okefenokee,241441,Resting
burst_3,Okefenokee,241442,Remove
burst_3,Okefenokee,241443,Grooming actor
burst_3,Okefenokee,241444,Grooming actor
burst_3,Okefenokee,241445,Grooming actor
burst_3,Okefenokee,281320,Walking
burst_3,Okefenokee,281321,Walking
burst_3,Okefenokee,281322,Walking
burst_3,Okefenokee,281719,Eating
burst_3,Okefenokee,281720,Eating
burst_3,Okefenokee,281721,Eating
burst_3,Okefenokee,281722,Walking
burst_3,Okefenokee,281723,Walking
burst_3,Okefenokee,281724,Walking
burst_3,Okefenokee,281725,Grooming actor
burst_3,Okefenokee,281726,Grooming actor
burst_3,Okefenokee,281727,Grooming actor
burst_3,Okefenokee,301750,Self-scratching
burst_3,Okefenokee,301751,Walking
burst_3,Okefenokee,301752,Resting
burst_3,Okefenokee,301753,Resting
burst_3,Okefenokee,301754,Resting
burst_3,Okefenokee,301755,Resting
burst_3,Okefenokee,301756,Eating
burst_3,Okefenokee,301757,Eating
burst_3,Okefenokee,301758,Eating
burst_3,Okefenokee,301759,Eating
burst_3,Okefenokee,301760,Eating
burst_3,Okefenokee,301761,Eating
burst_3,Okefenokee,301762,Resting
burst_3,Okefenokee,301763,Resting
burst_3,Okefenokee,301764,Resting
burst_3,Okefenokee,301765,Eating
burst_3,Okefenokee,301766,Eating
burst_3,Okefenokee,301767,Eating
burst_3,Okefenokee,474925,Resting
burst_3,Okefenokee,474926,Resting
burst_3,Okefenokee,474927,Resting
burst_3,Okefenokee,474928,Self-scratching
burst_3,Okefenokee,474929,Resting
burst_3,Okefenokee,474930,Resting
burst_3,Okefenokee,474931,Resting
burst_3,Okefenokee,474932,Resting
burst_3,Okefenokee,474933,Self-scratching
burst_3,Okefenokee,474934,Resting
burst_3,Okefenokee,474935,Resting
burst_3,Okefenokee,474936,Resting
burst_3,Okefenokee,474937,Resting
burst_3,Okefenokee,474938,Self-scratching
burst_3,Okefenokee,474939,Resting
burst_3,Okefenokee,474940,Resting
burst_3,Okefenokee,474941,Eating
burst_3,Okefenokee,474942,Eating
burst_3,Okefenokee,474943,Eating
burst_3,Okefenokee,474944,Eating
burst_3,Okefenokee,474945,Eating
burst_3,Okefenokee,537436,Eating
burst_3,Okefenokee,537437,Running
burst_3,Okefenokee,537438,Running
burst_3,Okefenokee,537454,Resting
burst_3,Okefenokee,537455,Resting
burst_3,Okefenokee,537456,Resting
burst_3,Okefenokee,537457,Resting
burst_3,Okefenokee,537458,Resting
burst_3,Okefenokee,537459,Resting
burst_3,Okefenokee,537460,Resting
burst_3,Okefenokee,537461,Resting
burst_3,Okefenokee,537462,Resting
burst_3,Okefenokee,537463,Resting
burst_3,Okefenokee,537464,Resting
burst_3,Okefenokee,537465,Resting
burst_3,Okefenokee,537466,Resting
burst_3,Okefenokee,537467,Resting
burst_3,Okefenokee,537468,Resting
burst_3,Okefenokee,537469,Resting
burst_3,Okefenokee,537470,Resting
burst_3,Okefenokee,537471,Resting
burst_3,Okefenokee,537478,Running
burst_3,Okefenokee,537479,Walking
burst_3,Okefenokee,537480,Walking
burst_3,Okefenokee,537481,Resting
burst_3,Okefenokee,537482,Resting
burst_3,Okefenokee,537483,Resting
burst_3,Okefenokee,537484,Resting
burst_3,Okefenokee,537485,Resting
burst_3,Okefenokee,537486,Resting
burst_3,Okefenokee,537487,Resting
burst_3,Okefenokee,537488,Resting
burst_3,Okefenokee,537489,Resting
burst_3,Okefenokee,537490,Resting
burst_3,Okefenokee,537491,Self-scratching
burst_3,Okefenokee,537492,Resting
burst_3,Okefenokee,537493,Walking
burst_3,Okefenokee,537494,Resting
burst_3,Okefenokee,537495,Resting
burst_3,Pomelo,265657,Eating
burst_3,Pomelo,265658,Walking
burst_3,Pomelo,265659,Eating
burst_3,Pomelo,265660,Eating
burst_3,Pomelo,265661,Eating
burst_3,Pomelo,265662,Eating
burst_3,Pomelo,265663,Eating
burst_3,Pomelo,265664,Eating
burst_3,Pomelo,265665,Eating
burst_3,Pomelo,265666,Eating
burst_3,Pomelo,265667,Eating
burst_3,Pomelo,265668,Eating
burst_3,Pomelo,265669,Resting
burst_3,Pomelo,265670,Walking
burst_3,Pomelo,265671,Eating
burst_3,Pomelo,265672,Eating
burst_3,Pomelo,265673,Eating
burst_3,Pomelo,265674,Self-scratching
burst_3,Pomelo,265675,Grooming actor
burst_3,Pomelo,265676,Grooming actor
burst_3,Pomelo,265677,Grooming actor
burst_3,Pomelo,265678,Resting
burst_3,Pomelo,265679,Resting
burst_3,Pomelo,265680,Resting
burst_3,Pomelo,265681,Eating
burst_3,Pomelo,265682,Eating
burst_3,Pomelo,265683,Eating
burst_3,Pomelo,265706,Eating
burst_3,Pomelo,265707,Eating
burst_3,Pomelo,265708,Eating
burst_3,Pomelo,265709,Eating
burst_3,Pomelo,265710,Eating
burst_3,Pomelo,265711,Remove
burst_3,Pomelo,265712,Eating
burst_3,Pomelo,265713,Eating
burst_3,Pomelo,265714,Eating
burst_3,Pomelo,265715,Eating
burst_3,Pomelo,265716,Eating
burst_3,Pomelo,265717,Walking
burst_3,Pomelo,265718,Walking
burst_3,Pomelo,265719,Eating
burst_3,Pomelo,265720,Eating
burst_3,Pomelo,426364,Remove
burst_3,Pomelo,426365,Remove
burst_3,Pomelo,426366,Remove
burst_3,Pomelo,426367,Remove
burst_3,Pomelo,426368,Resting
burst_3,Pomelo,426369,Resting
burst_3,Pomelo,426370,Remove
burst_3,Pomelo,426371,Remove
burst_3,Pomelo,426372,Remove
burst_3,Pomelo,426373,Eating
burst_3,Pomelo,426374,Eating
burst_3,Pomelo,426375,Eating
burst_3,Pomelo,426376,Remove
burst_3,Pomelo,426377,Remove
burst_3,Pomelo,426378,Remove
burst_3,Pomelo,426379,Remove
burst_3,Pomelo,426380,Remove
burst_3,Pomelo,426381,Remove
burst_3,Pomelo,426382,Remove
burst_3,Pomelo,426383,Remove
burst_3,Pomelo,426384,Remove
burst_3,Pomelo,426385,Remove
burst_3,Pomelo,426386,Remove
burst_3,Pomelo,426387,Remove
burst_3,Pomelo,481468,Remove
burst_3,Pomelo,481469,Remove
burst_3,Pomelo,481470,Remove
burst_3,Pomelo,481471,Resting
burst_3,Pomelo,481472,Resting
burst_3,Pomelo,481473,Resting
burst_3,Pomelo,481474,Resting
burst_3,Pomelo,481475,Resting
burst_3,Pomelo,481476,Resting
burst_3,Pomelo,481477,Resting
burst_3,Pomelo,481478,Resting
burst_3,Pomelo,481479,Resting
burst_3,Pomelo,481480,Resting
burst_3,Pomelo,481481,Resting
burst_3,Pomelo,481482,Resting
burst_3,Pomelo,481483,Remove
burst_3,Pomelo,481484,Remove
burst_3,Pomelo,481485,Remove
burst_3,Pomelo,481486,Resting
burst_3,Pomelo,481487,Remove
burst_3,Pomelo,481488,Remove
burst_3,Pomelo,481489,Remove
burst_3,Pomelo,481490,Remove
burst_3,Pomelo,481491,Remove
burst_3,Pomelo,481492,Eating
burst_3,Pomelo,481493,Eating
burst_3,Pomelo,481494,Eating
burst_3,Pomelo,481495,Remove
burst_3,Pomelo,481496,Remove
burst_3,Pomelo,481497,Remove
burst_3,Pomelo,481498,Remove
burst_3,Pomelo,481499,Remove
burst_3,Pomelo,481500,Remove
burst_3,Pomelo,481510,Remove
burst_3,Pomelo,481511,Remove
burst_3,Pomelo,481512,Remove
burst_3,Pomelo,484756,Resting
burst_3,Pomelo,484757,Resting
burst_3,Pomelo,484758,Resting
burst_3,Pomelo,484759,Eating
burst_3,Pomelo,484760,Eating
burst_3,Pomelo,484761,Eating
burst_3,Pomelo,484765,Eating
burst_3,Pomelo,484766,Eating
burst_3,Pomelo,484767,Eating
burst_3,Pomelo,484768,Eating
burst_3,Pomelo,484769,Walking
burst_3,Pomelo,484770,Eating
burst_3,Pomelo,484771,Eating
burst_3,Pomelo,484772,Eating
burst_3,Pomelo,484773,Eating
burst_3,Pomelo,484774,Eating
burst_3,Pomelo,484775,Remove
burst_3,Pomelo,484776,Resting
burst_3,Pomelo,900673,Resting
burst_3,Pomelo,900674,Resting
burst_3,Pomelo,900675,Resting
burst_3,Pomelo,900676,Resting
burst_3,Pomelo,900677,Resting
burst_3,Pomelo,900678,Resting
burst_3,Pomelo,900679,Resting
burst_3,Pomelo,900680,Resting
burst_3,Pomelo,900681,Resting
burst_3,Pomelo,900682,Remove
burst_3,Pomelo,900683,Remove
burst_3,Pomelo,900684,Remove
burst_3,Pomelo,900685,Resting
burst_3,Pomelo,900686,Resting
burst_3,Pomelo,900687,Resting
burst_3,Pomelo,900688,Resting
burst_3,Pomelo,900689,Resting
burst_3,Pomelo,900690,Resting
burst_3,Pomelo,900691,Walking
burst_3,Pomelo,900692,Walking
burst_3,Pomelo,900693,Walking
burst_3,Pomelo,900694,Eating
burst_3,Pomelo,900695,Eating
burst_3,Pomelo,900696,Eating
burst_3,Pomelo,900697,Resting
burst_3,Pomelo,900698,Resting
burst_3,Pomelo,900699,Resting
burst_3,Pomelo,900700,Eating
burst_3,Pomelo,900701,Eating
burst_3,Pomelo,900702,Eating
burst_3,Pomelo,900703,Walking
burst_3,Pomelo,900704,Resting
burst_3,Pomelo,900705,Resting
burst_3,Pomelo,900706,Remove
burst_3,Pomelo,900707,Remove
burst_3,Pomelo,900708,Remove
burst_3,Pomelo,900709,Walking
burst_3,Pomelo,900710,Walking
burst_3,Pomelo,900711,Walking
burst_3,Pomelo,900712,Walking
burst_3,Pomelo,900713,Walking
burst_3,Pomelo,900714,Resting
burst_3,Pomelo,900715,Eating
burst_3,Pomelo,900716,Eating
burst_3,Pomelo,900717,Eating
burst_3,Pomelo,900718,Resting
burst_3,Pomelo,900719,Resting
burst_3,Pomelo,900720,Resting
burst_3,Pomelo,900721,Resting
burst_3,Pomelo,900722,Eating
burst_3,Pomelo,900723,Remove
burst_3,Pomelo,900724,Resting
burst_3,Pomelo,900725,Resting
burst_3,Pomelo,900726,Resting
burst_3,Pomelo,900727,Walking
burst_3,Pomelo,900728,Eating
burst_3,Pomelo,900729,Eating
burst_3,Pomelo,900730,Remove
burst_3,Pomelo,900731,Remove
burst_3,Pomelo,900732,Remove
burst_3,Pomelo,900733,Remove
burst_3,Pomelo,900734,Remove
burst_3,Pomelo,900735,Remove
burst_3,Pomelo,912418,Grooming receiver
burst_3,Pomelo,912419,Grooming receiver
burst_3,Pomelo,912420,Grooming receiver
burst_3,Pomelo,912421,Grooming receiver
burst_3,Pomelo,912422,Grooming receiver
burst_3,Pomelo,912423,Grooming receiver
burst_3,Pomelo,912424,Grooming receiver
burst_3,Pomelo,912425,Resting
burst_3,Pomelo,912426,Resting
burst_3,Pomelo,912427,Resting
burst_3,Pomelo,912428,Resting
burst_3,Pomelo,912429,Resting
burst_3,Pomelo,912430,Remove
burst_3,Pomelo,912431,Resting
burst_3,Pomelo,912432,Remove
burst_3,Pomelo,912433,Remove
burst_3,Pomelo,912434,Remove
burst_3,Pomelo,912435,Resting
burst_3,Pomelo,912436,Resting
burst_3,Pomelo,912437,Walking
burst_3,Pomelo,912438,Resting
burst_3,Pomelo,912439,Remove
burst_3,Pomelo,912440,Resting
burst_3,Pomelo,912441,Resting
burst_3,Pomelo,912442,Resting
burst_3,Pomelo,912443,Resting
burst_3,Pomelo,912444,Resting
burst_3,Pomelo,912445,Resting
burst_3,Pomelo,912446,Resting
burst_3,Pomelo,912447,Resting
burst_3,Pomelo,912448,Grooming actor
burst_3,Pomelo,912449,Grooming actor
burst_3,Pomelo,912450,Resting
burst_3,Pomelo,912451,Walking
burst_3,Pomelo,912452,Walking
burst_3,Pomelo,912453,Walking
burst_3,Pomelo,912454,Eating
burst_3,Pomelo,912455,Eating
burst_3,Pomelo,912456,Eating
burst_3,Pomelo,912457,Resting
burst_3,Pomelo,912458,Resting
burst_3,Pomelo,912459,Resting
burst_3,Pomelo,912460,Walking
burst_3,Pomelo,912461,Walking
burst_3,Pomelo,912462,Eating
burst_3,Pomelo,912463,Eating
burst_3,Pomelo,912464,Eating
burst_3,Pomelo,912465,Eating
burst_3,Pomelo,912466,Walking
burst_3,Pomelo,912467,Walking
burst_3,Pomelo,912468,Resting
burst_3,Pomelo,912469,Resting
burst_3,Pomelo,912470,Resting
burst_3,Pomelo,912471,Resting
burst_3,Pomelo,912472,Walking
burst_3,Pomelo,912473,Walking
burst_3,Pomelo,912474,Walking
burst_3,Pomelo,912475,Resting
burst_3,Pomelo,912476,Resting
burst_3,Pomelo,912477,Resting
burst_3,Pomelo,961546,Resting
burst_3,Pomelo,961547,Resting
burst_3,Pomelo,961548,Resting
burst_3,Pomelo,961549,Eating
burst_3,Pomelo,961550,Eating
burst_3,Pomelo,961551,Eating
burst_3,Pomelo,961552,Resting
burst_3,Pomelo,961553,Resting
burst_3,Pomelo,961554,Resting
burst_3,Pomelo,961555,Resting
burst_3,Pomelo,961556,Resting
burst_3,Pomelo,961557,Resting
burst_3,Pomelo,961558,Resting
burst_3,Pomelo,961559,Resting
burst_3,Pomelo,961560,Resting
burst_3,Pomelo,961561,Eating
burst_3,Pomelo,961562,Eating
burst_3,Pomelo,961563,Eating
burst_3,Pomelo,961564,Grooming receiver
burst_3,Pomelo,961565,Grooming actor
burst_3,Pomelo,961566,Grooming actor
burst_3,Pomelo,961567,Resting
burst_3,Pomelo,961568,Resting
burst_3,Pomelo,961569,Self-scratching
burst_3,Pomelo,961570,Resting
burst_3,Pomelo,961571,Resting
burst_3,Pomelo,961572,Resting
burst_3,Pomelo,961573,Eating
burst_3,Pomelo,961574,Eating
burst_3,Pomelo,961575,Eating
burst_3,Pomelo,961576,Eating
burst_3,Pomelo,961577,Eating
burst_3,Pomelo,961578,Eating
burst_3,Pomelo,961579,Eating
burst_3,Pomelo,961580,Eating
burst_3,Pomelo,961581,Eating
burst_3,Pomelo,961582,Eating
burst_3,Pomelo,961583,Eating
burst_3,Pomelo,961584,Eating
burst_3,Pomelo,961585,Eating
burst_3,Pomelo,961586,Eating
burst_3,Pomelo,961587,Eating
burst_3,Pomelo,961588,Eating
burst_3,Pomelo,961589,Eating
burst_3,Pomelo,961590,Eating
burst_3,Pomelo,961591,Eating
burst_3,Pomelo,961592,Eating
burst_3,Pomelo,961593,Eating
burst_3,Pomelo,961594,Eating
burst_3,Pomelo,961595,Eating
burst_3,Pomelo,961596,Eating
burst_3,Pomelo,961597,Eating
burst_3,Pomelo,961598,Eating
burst_3,Pomelo,961599,Eating
burst_3,Pomelo,961600,Eating
burst_3,Pomelo,961601,Eating
burst_3,Pomelo,961602,Eating
burst_3,Pomelo,961603,Eating
burst_3,Pomelo,961604,Eating
burst_3,Pomelo,961605,Eating
burst_3,Ratel,186982,Resting
burst_3,Ratel,186983,Resting
burst_3,Ratel,186984,Resting
burst_3,Ratel,186985,Eating
burst_3,Ratel,186986,Eating
burst_3,Ratel,186987,Eating
burst_3,Ratel,186988,Resting
burst_3,Ratel,186989,Walking
burst_3,Ratel,186990,Eating
burst_3,Ratel,186991,Walking
burst_3,Ratel,186992,Walking
burst_3,Ratel,186993,Remove
burst_3,Ratel,186994,Eating
burst_3,Ratel,186995,Eating
burst_3,Ratel,186996,Eating
burst_3,Ratel,186997,Walking
burst_3,Ratel,186998,Walking
burst_3,Ratel,186999,Walking
burst_3,Ratel,187084,Eating
burst_3,Ratel,187085,Eating
burst_3,Ratel,187086,Eating
burst_3,Ratel,187087,Resting
burst_3,Ratel,187088,Resting
burst_3,Ratel,187089,Self-scratching
burst_3,Ratel,187090,Resting
burst_3,Ratel,187091,Resting
burst_3,Ratel,187092,Resting
burst_3,Ratel,187213,Eating
burst_3,Ratel,187214,Eating
burst_3,Ratel,187215,Eating
burst_3,Ratel,187216,Eating
burst_3,Ratel,187217,Eating
burst_3,Ratel,187218,Eating
burst_3,Ratel,187387,Grooming receiver
burst_3,Ratel,187388,Grooming receiver
burst_3,Ratel,187389,Grooming receiver
burst_3,Ratel,187390,Grooming receiver
burst_3,Ratel,187391,Grooming receiver
burst_3,Ratel,187392,Grooming receiver
burst_3,Ratel,187393,Grooming receiver
burst_3,Ratel,187394,Grooming receiver
burst_3,Ratel,187395,Grooming receiver
burst_3,Ratel,207178,Remove
burst_3,Ratel,207179,Remove
burst_3,Ratel,207180,Remove
burst_3,Ratel,207181,Resting
burst_3,Ratel,207182,Remove
burst_3,Ratel,207183,Remove
burst_3,Ratel,207184,Walking
burst_3,Ratel,207185,Resting
burst_3,Ratel,207186,Resting
burst_3,Ratel,207187,Remove
burst_3,Ratel,207188,Walking
burst_3,Ratel,207189,Walking
burst_3,Ratel,207190,Walking
burst_3,Ratel,207191,Walking
burst_3,Ratel,207192,Eating
burst_3,Ratel,207193,Eating
burst_3,Ratel,207194,Eating
burst_3,Ratel,207195,Eating
burst_3,Ratel,207196,Resting
burst_3,Ratel,207197,Resting
burst_3,Ratel,207198,Resting
burst_3,Ratel,207199,Resting
burst_3,Ratel,207200,Self-scratching
burst_3,Ratel,207201,Resting
burst_3,Ratel,207202,Resting
burst_3,Ratel,207203,Resting
burst_3,Ratel,207204,Resting
burst_3,Ratel,207205,Remove
burst_3,Ratel,207206,Remove
burst_3,Ratel,207207,Remove
burst_3,Ratel,207361,Eating
burst_3,Ratel,207362,Walking
burst_3,Ratel,207363,Resting
burst_3,Ratel,207364,Eating
burst_3,Ratel,207365,Eating
burst_3,Ratel,207366,Eating
burst_3,Ratel,207367,Walking
burst_3,Ratel,207368,Eating
burst_3,Ratel,207369,Eating
burst_3,Ratel,219262,Resting
burst_3,Ratel,219263,Resting
burst_3,Ratel,219264,Resting
burst_3,Ratel,219265,Resting
burst_3,Ratel,219266,Resting
burst_3,Ratel,219267,Resting
burst_3,Ratel,219268,Eating
burst_3,Ratel,219269,Eating
burst_3,Ratel,219270,Eating
burst_3,Ratel,219271,Walking
burst_3,Ratel,219272,Walking
burst_3,Ratel,219273,Walking
burst_3,Ratel,268067,Resting
burst_3,Ratel,268068,Resting
burst_3,Ratel,268069,Resting
burst_3,Ratel,268070,Resting
burst_3,Ratel,268071,Sleeping
burst_3,Ratel,268072,Resting
burst_3,Ratel,268073,Resting
burst_3,Ratel,268074,Resting
burst_3,Ratel,268075,Resting
burst_3,Ratel,268076,Resting
burst_3,Ratel,268077,Resting
burst_3,Ratel,268078,Sleeping
burst_3,Ratel,268079,Sleeping
burst_3,Ratel,268080,Sleeping
burst_3,Ratel,268081,Remove
burst_3,Ratel,268082,Remove
burst_3,Ratel,268083,Remove
burst_3,Ratel,268084,Remove
burst_3,Ratel,268085,Remove
burst_3,Ratel,268086,Remove
burst_3,Ratel,268087,Sleeping
burst_3,Ratel,268088,Sleeping
burst_3,Ratel,268089,Sleeping
burst_3,Ratel,268090,Sleeping
burst_3,Ratel,268091,Sleeping
burst_3,Ratel,268092,Sleeping
burst_3,Ratel,268093,Sleeping
burst_3,Ratel,268094,Sleeping
burst_3,Ratel,268095,Resting
burst_3,Ratel,268168,Self-scratching
burst_3,Ratel,268169,Resting
burst_3,Ratel,268170,Grooming receiver
burst_3,Ratel,268171,Grooming receiver
burst_3,Ratel,268172,Grooming receiver
burst_3,Ratel,268173,Grooming receiver
burst_3,Ratel,268174,Grooming receiver
burst_3,Ratel,268175,Grooming receiver
burst_3,Ratel,268176,Grooming receiver
burst_3,Ratel,268177,Grooming receiver
burst_3,Ratel,268178,Grooming receiver
burst_3,Ratel,268179,Grooming receiver
burst_3,Ratel,268180,Grooming receiver
burst_3,Ratel,268181,Grooming receiver
burst_3,Ratel,268182,Grooming receiver
burst_3,Ratel,268183,Grooming actor
burst_3,Ratel,268184,Grooming actor
burst_3,Ratel,268185,Grooming actor
burst_3,Ratel,268186,Grooming actor
burst_3,Ratel,268187,Grooming actor
burst_3,Ratel,268188,Grooming actor
burst_3,Ratel,268189,Grooming actor
burst_3,Ratel,268190,Self-scratching
burst_3,Ratel,268191,Resting
burst_3,Ratel,268381,Walking
burst_3,Ratel,268382,Walking
burst_3,Ratel,268383,Walking
burst_3,Ratel,268384,Walking
burst_3,Ratel,268385,Eating
